ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
8111215,1/1/2008 0:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,224,2.0,3.0,,
8565120,1/1/2008 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,932,9.0,16.0,,
7597874,1/1/2008 0:00,THEFT,OVER $500,CEMETARY,True,False,1712,17.0,39.0,,
7593354,1/1/2008 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,324,3.0,5.0,,
7872854,1/1/2008 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,431,4.0,10.0,,
8062292,1/1/2008 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,732,7.0,17.0,,
7300103,1/1/2008 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,GROCERY FOOD STORE,False,False,1624,16.0,45.0,,
8051298,1/1/2008 0:00,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,934,9.0,3.0,,
9043998,1/1/2008 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,313,3.0,20.0,,
8645095,1/1/2008 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,False,True,813,8.0,13.0,,
7099840,1/1/2008 0:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,925,9.0,11.0,41.82804732,-87.63873001
8208855,1/1/2008 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,412,4.0,8.0,,
9051703,1/1/2008 0:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,825,8.0,15.0,,
7878365,1/1/2008 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,2411,24.0,50.0,,
7774928,1/1/2008 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,False,False,1812,18.0,43.0,,
7350825,1/1/2008 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,True,823,8.0,15.0,,
8023330,1/1/2008 0:00,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,False,511,5.0,9.0,,
9056361,1/1/2008 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2523,25.0,30.0,,
